score_phrase,title,score,genre,editors_choice,release_year,release_month,release_day
Bad,Escape Trick: Ninja Castle,4.5,"Puzzle, Action",N,2011,9,22
Good,Burnout Crash,7.5,Racing,N,2011,9,22
Great,Just Dance 3,8.0,Music,N,2011,10,11
Good,Dead Rising 2: Off the Record,7.0,"Action, Adventure",N,2011,10,11
Great,Sideway: New York,8.0,Platformer,N,2011,10,11
Good,Aya and the Cubes of Light,7.0,,N,2011,9,22
Amazing,Professor Layton and the Last Specter,9.0,Adventure,Y,2011,10,17
Okay,A Game of Thrones: Genesis,6.0,Strategy,N,2011,10,14
Great,Sesame Street: Once Upon a Monster,8.5,"Educational, Adventure",N,2011,10,14
Amazing,Batman: Arkham City,9.5,Action,Y,2011,10,14
Amazing,Dance Central 2,9.0,Music,Y,2011,10,14
Mediocre,Rune Factory: Tides of Destiny,5.5,RPG,N,2011,10,11
Good,The Binding of Isaac,7.5,RPG,N,2011,10,11
Good,Oio,7.5,Platformer,N,2011,10,10
Good,Atelier Totori: The Adventurer of Arland,7.5,RPG,N,2011,10,10
Great,Dragon Nest,8.5,Adventure,Y,2011,10,7
Great,Horizon Riders,8.0,Action,N,2011,10,6
Painful,101-in-1 Explosive Megamix,2.5,"Puzzle, Compilation",N,2011,10,13
Great,Catrap,8.5,"Puzzle, Action",N,2011,10,13
Good,Ace Combat Assault Horizon,7.5,"Flight, Action",N,2011,10,13
Good,Go Vacation,7.0,Adventure,N,2011,10,13
Good,1001 BlockBusters,7.0,Action,N,2011,10,13
Amazing,Scribblenauts Remix,9.0,"Puzzle, Action",Y,2011,10,13
Mediocre,Side Pocket,5.0,Sports,N,2011,10,6
Amazing,The Legend of Zelda: Four Swords Anniversary Edition,9.0,Adventure,Y,2011,10,6
Bad,House M.D. -- Episode 3: Skull and Bones,4.0,Simulation,N,2011,10,6
Okay,Simply Minesweeper,6.0,Board,N,2011,10,6
Great,The Dark Meadow,8.0,"Action, Adventure",N,2011,10,6
Bad,Spider-Man: Edge of Time,4.5,Action,N,2011,10,6
Amazing,Forza Motorsport 4,9.5,Racing,Y,2011,10,6
Amazing,Battlefield 3,9.0,Shooter,Y,2011,10,24
Great,Rocksmith,8.0,Music,N,2011,10,21
Good,Mage Gauntlet,7.5,"Action, RPG",N,2011,10,20
Okay,Fish Tank,6.5,Puzzle,N,2011,10,20
Good,Furry Legends: Beginnings,7.5,Platformer,N,2011,10,13
Mediocre,Off-Road Drive,5.0,Racing,N,2011,10,13
Good,Gabrielle's Ghostly Groove 3D,7.5,Adventure,N,2011,10,13
Great,Guardian Heroes,8.5,Fighting,N,2011,10,13
Bad,The Cursed Crusade,4.0,"Action, Adventure",N,2011,10,12
Great,Pro Evolution Soccer 2012,8.0,Sports,N,2011,10,12
Good,Pocket League Story,7.5,"Sports, Simulation",N,2011,10,5
Good,Castle Conqueror -- Revolution,7.5,Strategy,N,2011,10,20
Mediocre,WRC 2 FIA World Rally Championship,5.5,Racing,N,2011,10,19
Great,Ratchet & Clank: All 4 One,8.0,Platformer,N,2011,10,19
Great,Deus Ex: Human Revolution -- The Missing Link,8.0,Shooter,N,2011,10,18
Mediocre,Okabu,5.5,Action,N,2011,10,18
Good,PayDay: The Heist,7.5,Shooter,N,2011,10,18
Good,The Sims 3: Pets,7.0,Simulation,N,2011,10,18
Good,Rocketbirds: Hardboiled Chicken,7.5,Platformer,N,2011,10,18
Great,Aliens: Infestation,8.0,Action,N,2011,10,11
Great,Dragon Age II -- Mark of the Assassin,8.5,RPG,Y,2011,10,17
Amazing,Football Manager 2012,9.0,"Sports, Simulation",Y,2011,10,17
Good,Academy: Checkers,7.0,Board,N,2011,10,27
Good,Disney Universe,7.0,"Action, Adventure",N,2011,10,26
Great,Bike Baron,8.0,Action,N,2011,10,26
Mediocre,Beat Hazard Ultra,5.0,Shooter,N,2011,10,26
Okay,PixelJunk: SideScroller,6.5,Shooter,N,2011,10,26
Good,Zombie Parkour Runner,7.0,Action,N,2011,10,26
Good,Dragon Ball Z: Ultimate Tenkaichi,7.5,Action,N,2011,10,25
Great,Might & Magic Heroes VI,8.0,Strategy,Y,2011,10,25
Painful,Blackwater,2.5,Shooter,N,2011,10,25
Okay,Before the Echo,6.5,Music,N,2011,11,3
Mediocre,BurgerTime World Tour,5.5,Action,N,2011,11,2
Mediocre,The Haunted: Hells Reach,5.0,Shooter,N,2011,11,1
Great,Modern Combat 3: Fallen Nation,8.5,Shooter,Y,2011,11,1
Amazing,Rayman Origins,9.5,Platformer,Y,2011,11,9
Mediocre,PowerUp Heroes,5.5,Fighting,N,2011,10,25
Good,Zombie Apocalypse: Never Die Alone,7.5,Action,N,2011,10,25
Great,Fruit Ninja: Puss in Boots,8.5,Action,Y,2011,10,25
Okay,Pokemon Rumble Blast,6.5,Fighting,N,2011,10,24
Good,The House of the Dead: Overkill -- Extended Cut,7.5,Shooter,N,2011,10,24
Masterpiece,Uncharted 3: Drake's Deception,10.0,"Action, Adventure",Y,2011,10,24
Great,GoldenEye 007: Reloaded,8.5,Action,Y,2011,11,1
Good,The Lord of the Rings: War in the North,7.0,"Action, RPG",N,2011,11,1
Great,Dungeon Defenders,8.5,Strategy,N,2011,11,1
Amazing,Worms Crazy Golf,9.0,"Puzzle, Action",N,2011,10,31
Amazing,Call of Duty: Modern Warfare 3,9.0,Shooter,Y,2011,11,9
Okay,Kinect Sports: Season 2,6.5,"Sports, Action",N,2011,11,8
Amazing,Metal Gear Solid HD Collection,9.0,"Action, Compilation",Y,2011,11,8
Good,Kirby's Return to Dream Land,7.5,Platformer,N,2011,10,24
Bad,The War of the Worlds,4.0,Platformer,N,2011,10,31
Great,Sonic Generations,8.5,Platformer,Y,2011,10,28
Good,Bring Me Sandwiches!!,7.0,Platformer,N,2011,10,28
Okay,Everybody Dance,6.5,Music,N,2011,10,28
Good,BurgerTime Deluxe,7.5,Action,N,2011,10,27
Good,Pyramids,7.5,"Puzzle, Action",N,2011,10,27
Good,Infamous: Festival of Blood,7.5,Action,N,2011,10,27
Mediocre,Halloween: Trick or Treat,5.0,"Puzzle, Action",N,2011,10,27
Great,Medieval Moves: Deadmund's Quest,8.0,Action,N,2011,11,8
Good,Naruto Shippuden: Ultimate Ninja Impact,7.0,"Fighting, Action",N,2011,11,7
Good,Oh! Edo Towns,7.0,Simulation,N,2011,11,7
Great,Skylanders Spyro's Adventure,8.0,"Action, Adventure",N,2011,11,4
Mediocre,Anima: Ark of Sinners,5.5,Platformer,N,2011,10,27
Mediocre,Stronghold 3,5.5,Strategy,N,2011,11,4
Good,Serious Sam: The Random Encounter,7.0,RPG,N,2011,11,3
Good,Balloon Kid,7.5,Platformer,N,2011,11,3
Bad,1950's Lawnmower Kids,4.5,Strategy,N,2011,11,3
Okay,Gnomz,6.0,Action,N,2011,11,3
Awful,House M.D. -- Episode 4: Crashed,3.0,Simulation,N,2011,11,3
Awful,Real Steel,3.0,Fighting,N,2011,11,15
Great,Assassin's Creed: Revelations,8.5,"Action, Adventure",Y,2011,11,14
Amazing,The Elder Scrolls V: Skyrim,9.5,RPG,Y,2011,11,14
Mediocre,Otomedius Excellent,5.5,Shooter,N,2011,11,14
Great,Halo: Combat Evolved Anniversary,8.0,Shooter,N,2011,11,14
Bad,NCIS: The Game,4.5,Adventure,N,2011,11,14
Okay,Need for Speed: The Run,6.5,Racing,N,2011,11,14
Great,Ultimate Marvel Vs. Capcom 3,8.5,Fighting,N,2011,11,14
Good,Serious Sam 3: BFE,7.0,Shooter,N,2011,12,1
Awful,House M.D. -- Episode 5: Under the Big Top,3.0,Simulation,N,2011,12,1
Good,Scene It? Movie Night,7.0,Trivia,N,2011,12,1
Bad,Voltron: Defender of the Universe,4.0,Action,N,2011,11,30
Masterpiece,Infinity Blade II,10.0,"Fighting, Action",Y,2011,11,30
Mediocre,Jurassic Park: The Game,5.5,Adventure,N,2011,11,18
Great,LEGO Harry Potter: Years 5-7,8.0,"Action, Adventure",N,2011,11,18
Great,Kinect Disneyland Adventures,8.5,Party,Y,2011,11,18
Awful,Raving Rabbids: Alive & Kicking,3.0,Party,N,2011,11,18
Great,Cave Story 3D,8.5,Adventure,Y,2011,11,11
Great,Saints Row: The Third,8.5,Action,Y,2011,11,11
Masterpiece,The Legend of Zelda: Skyward Sword,10.0,"Action, Adventure",Y,2011,11,11
Good,Castle Conqueror -- Heroes,7.5,Strategy,N,2011,11,10
Great,Fusion: Genesis,8.0,Simulation,N,2011,11,10
Okay,Bloons Tower Defense,6.0,Strategy,N,2011,11,10
Amazing,Mario Kart 7,9.0,Racing,Y,2011,11,29
Good,To the Moon,7.5,RPG,N,2011,11,29
Bad,MotionSports Adrenaline,4.0,Sports,N,2011,11,28
Good,Come On! Heroes,7.5,Action,N,2011,11,25
Great,Battle of the Elements,8.0,Puzzle,N,2011,11,25
Good,Big Bass Arcade,7.0,Hunting,N,2011,11,25
Okay,Escape Trick: Convenience Store,6.0,Adventure,N,2011,11,17
Good,Shinobi,7.5,Action,N,2011,11,17
Great,Hydrophobia: Prophecy,8.0,Action,N,2011,11,17
Unbearable,Step Up,1.0,Sports,N,2011,11,10
Amazing,Super Mario 3D Land,9.5,Platformer,Y,2011,11,9
Great,Mighty Switch Force,8.0,Action,N,2011,12,23
Good,Rytmik Retrobits,7.5,Music,N,2011,12,22
Good,Where is my Heart?,7.0,Platformer,N,2011,11,23
Great,Tekken Hybrid,8.0,Fighting,N,2011,11,23
Amazing,Minecraft,9.0,Action,Y,2011,11,23
Good,Mario & Sonic at the London 2012 Olympic Games,7.5,Sports,N,2011,11,23
Good,The King of Fighters XIII,7.0,Fighting,N,2011,11,22
Mediocre,Cartoon Network: Punch Time Explosion XL,5.0,Action,N,2011,12,13
Great,Ace Combat Assault Horizon Legacy,8.0,"Flight, Action",N,2011,12,13
Good,Fishing Resort,7.0,Hunting,N,2011,12,11
Good,The Kore Gang,7.0,Action,N,2011,12,9
Amazing,WWE '12,9.0,Wrestling,Y,2011,11,17
Good,Pinocchio's Puzzle,7.0,Puzzle,N,2011,11,17
Great,Major Mayhem,8.5,Action,Y,2011,11,17
Okay,Play & Learn Chinese,6.0,Productivity,N,2011,11,17
Great,3D Classics: Kirby's Adventure,8.0,Platformer,N,2011,11,17
Good,Fossil Fighters: Champions,7.5,Battle,N,2011,11,16
Bad,Hollywood Squares,4.0,Trivia,N,2011,11,16
Okay,Soccer Up,6.0,Sports,N,2011,12,22
Mediocre,Christmas Wonderland,5.5,Puzzle,N,2011,12,22
Great,Doodle Fit,8.0,Puzzle,N,2011,12,22
Good,Chronicles of Vampires: Origins,7.0,Puzzle,N,2011,12,22
Good,Batman: Arkham City Lockdown,7.0,Action,N,2011,12,22
Unbearable,Self-Defense Training Camp,1.0,Sports,N,2011,11,22
Painful,Sword of the Stars II: Lords of Winter,2.5,Strategy,N,2011,11,21
Great,NBA 2K12: Legends Showcase,8.0,Sports,N,2011,12,9
Okay,The Adventures of Tintin,6.5,Adventure,N,2011,12,9
Good,Paper Wars: Cannon Fodder,7.5,Strategy,N,2011,12,8
Amazing,Pushmo,9.5,Puzzle,Y,2011,12,8
Good,Castle Conqueror -- Against,7.0,Strategy,N,2011,12,8
Mediocre,Word Searcher 4,5.0,"Puzzle, Word Game",N,2011,12,8
Good,Anthill: Tactical Trail Defense,7.5,Strategy,N,2011,12,7
Okay,InMomentum,6.0,Platformer,N,2011,11,16
Great,L.A. Noire The Complete Edition,8.5,Adventure,Y,2011,11,15
Great,Epoch,8.0,Shooter,N,2011,11,15
Okay,The Black Eyed Peas Experience,6.0,Music,N,2011,11,15
Okay,Air Conflicts: Secret Wars,6.0,"Flight, Simulation",N,2011,11,15
Amazing,Trine 2,9.0,Adventure,Y,2011,12,19
Great,Sonic CD,8.5,Platformer,Y,2011,12,15
Great,Carmen Sandiego Adventures in Math: The Lady Liberty Larceny,8.0,"Puzzle, Adventure",N,2011,12,15
Awful,Xotic,3.0,Shooter,N,2011,12,6
Good,Dynasty Warriors 7 Xtreme Legends,7.0,Action,N,2011,12,5
Good,Corpse Party,7.0,Adventure,N,2011,12,5
Good,Fortune Street,7.0,Board,N,2011,12,2
Great,Anno 2070,8.5,Strategy,Y,2011,12,2
Good,Xmas Puzzle,7.0,Puzzle,N,2011,12,1
Great,WordJong Arcade,8.0,Puzzle,N,2011,12,15
Awful,Just SING! Christmas Vol. 3,3.0,Music,N,2011,12,15
Amazing,Joe Danger: Special Edition,9.5,Action,Y,2011,12,14
Good,MinoMonsters,7.0,RPG,N,2011,12,13
Good,Gears of War 3: Raam's Shadow,7.5,Shooter,N,2011,12,13
Good,Assassin's Creed Recollection,7.0,Strategy,N,2011,12,13
Bad,Double Bloob,4.0,Action,N,2011,12,1
Amazing,Sakura Samurai: Art of the Sword,9.0,Action,Y,2012,2,2
Great,Happy Action Theater,8.0,Party,N,2012,2,1
Good,New Orbit,7.0,Adventure,N,2012,2,1
Good,Soulcalibur V,7.5,Fighting,N,2012,1,31
Amazing,Kingdom Rush,9.0,Strategy,Y,2012,1,31
Awful,NeverDead,3.0,Action,N,2012,1,31
Great,Puddle,8.0,Puzzle,N,2012,1,31
Okay,Oil Rush,6.5,Strategy,N,2012,1,31
Mediocre,SOL: Exodus,5.5,Action,N,2012,1,27
Okay,World Cruise Story,6.0,Simulation,N,2012,1,20
Great,Dustforce,8.0,Platformer,N,2012,1,18
Good,Zen Pinball 3D,7.5,Pinball,N,2012,1,12
Bad,Afterfall: Insanity,4.5,Shooter,N,2012,1,12
Painful,Amy,2.0,Adventure,N,2012,1,12
Good,Gotham City Impostors,7.0,Shooter,N,2012,2,10
Great,Grand Slam Tennis 2,8.5,Sports,N,2012,2,10
Mediocre,Pineapple Smash Crew,5.5,Shooter,N,2012,2,10
Great,Final Fantasy XIII-2,8.0,RPG,N,2012,1,27
Mediocre,Crazy Machines Elements,5.5,Puzzle,N,2012,1,26
Good,Jazz: Trump's Journey,7.5,Platformer,N,2012,1,25
Good,ScaryGirl,7.5,Adventure,N,2012,1,25
Okay,Super Crate Box,6.5,Action,N,2012,1,24
Good,Your Shape: Fitness Evolved 2012,7.5,Sports,N,2012,1,24
Great,Choplifter HD,8.0,Action,N,2012,1,10
Okay,QUBE,6.5,Puzzle,N,2012,1,10
Mediocre,3 Heroes -- Crystal Soul,5.0,Adventure,N,2012,1,5
Okay,Samurai Sword Destiny,6.0,Action,N,2012,1,5
Good,Venture Towns,7.0,Simulation,N,2012,1,5
Good,4 Elements II,7.5,Puzzle,N,2012,2,9
Awful,Maru's Mission,3.0,Action,N,2012,2,9
Amazing,UFC Undisputed 3,9.0,Fighting,Y,2012,2,9
Great,Triple Town,8.0,Puzzle,N,2012,2,8
Great,The Darkness II,8.0,Shooter,N,2012,2,7
Great,Resident Evil Revelations,8.5,"Action, Adventure",Y,2012,2,7
Okay,Unstoppable Gorg,6.5,Strategy,N,2012,1,24
Great,Lock 'n' Chase,8.5,Action,Y,2012,1,20
Great,Run Roo Run,8.0,Platformer,N,2012,1,20
Good,Quick Fill Q,7.0,Puzzle,N,2012,1,5
Great,NFL Blitz,8.5,"Sports, Action",N,2012,1,4
Mediocre,Postal III,5.5,Shooter,N,2012,1,3
Okay,All Zombies Must Die,6.5,Action,N,2012,1,3
Amazing,Jak and Daxter Collection,9.0,Platformer,Y,2012,2,7
Great,The Simpsons: The Arcade Game,8.0,"Fighting, Action",N,2012,2,7
Amazing,Kingdoms of Amalur: Reckoning,9.0,RPG,Y,2012,2,7
Good,Rhythm Heaven Fever,7.0,Music,N,2012,2,6
Great,Shank 2,8.5,Action,N,2012,2,6
Okay,Slingo Supreme,6.0,Party,N,2012,1,2
Good,Carmen Sandiego Adventures in Math: The Big Ben Burglary,7.0,"Puzzle, Adventure",N,2012,1,2
Bad,Cake Ninja,4.0,Simulation,N,2012,1,2
Bad,Zack Zero,4.0,Platformer,N,2012,2,3
Mediocre,Sumioni: Demon Arts,5.5,Action,N,2012,3,23
Great,Angry Birds Space,8.5,"Puzzle, Action",Y,2012,3,23
Great,Kid Icarus Uprising,8.5,Action,N,2012,3,23
Good,Rayman 3: Hoodlum Havoc HD,7.0,Platformer,N,2012,3,21
Amazing,Sine Mora,9.0,Shooter,Y,2012,3,21
Great,Kingdoms of Amalur: Reckoning -- The Legend of Dead Kel,8.0,RPG,N,2012,3,20
Bad,Resident Evil: Operation Raccoon City,4.0,"Action, Adventure",N,2012,3,20
Bad,Defenders of Ardania,4.5,Strategy,N,2012,3,19
Amazing,Silent Hill HD Collection,9.0,"Adventure, Compilation",N,2012,3,19
Awful,Ninja Gaiden III,3.0,Action,N,2012,3,19
Great,Dungeon Village,8.0,Simulation,N,2012,3,19
Great,FIFA Street,8.0,Sports,N,2012,3,15
Great,Waves,8.5,Shooter,N,2012,3,14
Okay,Mass Effect Infiltrator,6.5,RPG,N,2012,3,14
Mediocre,Microsoft Flight,5.0,"Flight, Simulation",N,2012,3,14
Bad,Silent Hill: Downpour,4.5,Adventure,N,2012,3,14
Bad,Shoot Many Robots,4.5,Shooter,N,2012,3,14
Great,Naruto Shippuden: Ultimate Ninja Storm Generations,8.5,Fighting,Y,2012,3,13
Great,Warp,8.5,Action,Y,2012,3,13
Mediocre,Yakuza: Dead Souls,5.0,Action,N,2012,3,13
Amazing,Mass Effect 3,9.5,RPG,Y,2012,3,12
Great,Ninja Gaiden Sigma Plus,8.0,Action,N,2012,2,16
Okay,Rhythm Party,6.5,Music,N,2012,2,15
Okay,Asphalt Injection,6.0,Racing,N,2012,2,14
Great,Skullgirls,8.5,Fighting,Y,2012,4,9
Bad,I Am Alive,4.5,Action,N,2012,4,9
Great,Legend of Grimrock,8.5,RPG,Y,2012,4,9
Good,Mario Party 9,7.0,Party,N,2012,3,9
Awful,Ridge Racer,3.0,Racing,N,2012,3,9
Great,MLB 12: The Show,8.0,Sports,N,2012,3,7
Great,Wargame: European Escalation,8.0,Strategy,N,2012,3,7
Good,Major League Baseball 2K12,7.0,Sports,N,2012,3,6
Okay,King Arthur II: The Role-Playing Wargame,6.0,Strategy,N,2012,2,14
Okay,Touch My Katamari,6.0,Action,N,2012,2,14
Good,Army Corps of Hell,7.0,Action,N,2012,2,14
Okay,Michael Jackson: The Experience HD,6.5,Music,N,2012,2,14
Amazing,Twisted Metal,9.0,"Racing, Action",Y,2012,2,14
Good,Tekken 3D: Prime Edition,7.5,Fighting,N,2012,2,14
Great,BlazBlue: Continuum Shift Extend,8.5,Fighting,Y,2012,2,14
Mediocre,Diabolical Pitch,5.5,Action,N,2012,4,5
Great,Warriors Orochi 3,8.5,Action,Y,2012,4,5
Great,The Pinball Arcade,8.5,Pinball,N,2012,4,5
Amazing,Colors! 3D,9.0,Productivity,Y,2012,4,5
Amazing,Xenoblade Chronicles,9.0,RPG,Y,2012,4,3
Great,MotorStorm RC,8.5,Racing,Y,2012,4,3
Good,Unit 13,7.5,Shooter,N,2012,3,6
Great,Realm of the Mad God,8.0,"Action, RPG",N,2012,3,5
Great,Crusader Kings II,8.0,Strategy,N,2012,3,5
Amazing,Journey,9.0,Adventure,Y,2012,3,1
Okay,PokéPark 2: Wonders Beyond,6.5,Adventure,N,2012,2,27
Great,Nexuiz,8.0,Shooter,N,2012,2,27
Good,ModNation Racers: Road Trip,7.0,Racing,N,2012,2,13
Great,Uncharted: Golden Abyss,8.5,"Action, Adventure",Y,2012,2,13
Amazing,Super Stardust Delta,9.5,Shooter,Y,2012,2,13
Great,Dear Esther,8.0,Adventure,N,2012,2,13
Great,FIFA Soccer [PlayStation Vita edition],8.0,Sports,N,2012,2,13
Amazing,Lumines: Electronic Symphony,9.0,Puzzle,Y,2012,2,13
Okay,Little Deviants,6.0,Simulation,N,2012,2,13
Mediocre,Kinect: Star Wars,5.5,Action,N,2012,4,3
Amazing,Total War: Shogun 2 -- Fall of The Samurai,9.0,Strategy,Y,2012,4,3
Okay,Tiger Woods PGA Tour 13,6.5,Sports,N,2012,4,2
Good,Devil May Cry HD Collection,7.5,Compilation,N,2012,3,30
Good,South Park: Tenorman's Revenge,7.0,Platformer,N,2012,3,30
Great,Metal Gear Solid 3D Snake Eater,8.5,Action,Y,2012,2,24
Amazing,SSX,9.0,Sports,Y,2012,2,24
Good,Hustle Kings,7.0,Sports,N,2012,2,23
Great,The Last Story,8.5,RPG,Y,2012,2,23
Good,Virtua Tennis 4: World Tour Edition,7.5,Sports,N,2012,2,22
Painful,Gettysburg: Armored Warfare,2.0,Strategy,N,2012,3,30
Good,Armored Core V,7.5,Simulation,N,2012,3,27
Okay,Kinect Rush: A Disney Pixar Adventure,6.0,Action,N,2012,3,27
Great,Closure,8.5,Puzzle,Y,2012,3,27
Great,Chaos Rings II,8.5,RPG,N,2012,3,26
Amazing,Beat Sneak Bandit,9.0,"Music, Action",Y,2012,2,22
Great,Dillon's Rolling Western,8.0,Adventure,N,2012,2,22
Great,Dynasty Warriors Next,8.0,Action,N,2012,2,22
Great,League of Evil 2,8.0,Platformer,N,2012,2,21
Good,Syndicate,7.5,Action,N,2012,2,21
Good,Binary Domain,7.5,Action,N,2012,2,21
Bad,Shinobido 2: Revenge of Zen,4.5,Action,N,2012,2,21
Good,Asura's Wrath,7.5,Action,N,2012,2,17
Amazing,Tales from Space: Mutant Blobs Attack,9.0,Platformer,Y,2012,2,17
Great,Escape Plan,8.0,"Puzzle, Action",N,2012,2,17
Great,Alan Wake's American Nightmare,8.0,Action,N,2012,2,17
Okay,Hot Shots Golf: World Invitational,6.5,Sports,N,2012,2,16
Okay,UEFA Euro 2012,6.5,Sports,N,2012,4,24
Good,Prototype 2,7.0,Action,N,2012,4,23
Good,StarDrone Extreme,7.5,Action,N,2012,4,23
Bad,Bloodforge,4.0,Action,N,2012,4,23
Okay,Risen 2: Dark Waters,6.5,RPG,N,2012,4,23
Great,Lone Survivor,8.5,Adventure,Y,2012,4,20
Amazing,Tribes: Ascend,9.0,Action,Y,2012,4,19
Amazing,The Witcher 2: Assassins of Kings (Enhanced Edition),9.0,RPG,Y,2012,4,19
Great,Disgaea 3: Absence of Detention,8.5,"Strategy, RPG",Y,2012,4,17
Amazing,Trials Evolution,9.0,Racing,Y,2012,4,17
Okay,Sour Patch Kids: World Gone Sour,6.5,Action,N,2012,4,13
Great,Blacklight: Retribution,8.5,Shooter,Y,2012,4,13
Mediocre,Spirit Camera: The Cursed Memoir,5.5,Adventure,N,2012,4,13
Good,Pandora's Tower,7.0,Adventure,N,2012,4,13
Amazing,Ketzal's Corridors,9.0,"Puzzle, Action",Y,2012,4,12
Amazing,Fez,9.5,Platformer,Y,2012,4,11
Great,The Splatters,8.0,"Puzzle, Action",N,2012,4,9
Good,Plague Inc.,7.0,Strategy,N,2012,5,30
Amazing,Batman: Arkham City -- Harley Quinn's Revenge,9.0,Action,Y,2012,5,29
Mediocre,Resistance: Burning Skies,5.5,Shooter,N,2012,5,28
Okay,Tera: Rising,6.5,RPG,N,2012,5,25
Mediocre,Doctor Who: The Eternity Clock,5.5,Action,N,2012,5,25
Okay,Dirt Showdown,6.0,Racing,N,2012,5,24
Good,Gravity Rush,7.5,Action,N,2012,5,24
Okay,Atelier Meruru: The Apprentice of Arland,6.0,RPG,N,2012,5,24
Good,Super Monday Night Combat,7.5,Shooter,N,2012,5,24
Amazing,Velocity,9.0,Shooter,Y,2012,5,22
Great,Tom Clancy's Ghost Recon: Future Soldier (Signature Edition),8.5,Shooter,Y,2012,5,22
Great,Tom Clancy's Ghost Recon: Future Soldier,8.5,Shooter,Y,2012,5,22
Good,Dragon's Dogma,7.5,"Action, RPG",N,2012,5,21
Good,Sorcery,7.5,Adventure,N,2012,5,21
Okay,Sonic the Hedgehog 4: Episode II,6.5,Platformer,N,2012,5,18
Great,Vessel,8.0,"Puzzle, Action",N,2012,5,16
Good,Akai Katana,7.0,Shooter,N,2012,5,16
Bad,Game of Thrones,4.0,RPG,N,2012,5,15
Okay,Mario Tennis Open,6.5,"Sports, Action",N,2012,5,15
Painful,Orion: Dino Beatdown,2.0,Shooter,N,2012,5,14
Amazing,Max Payne 3 (Special Edition),9.0,Shooter,Y,2012,5,14
Amazing,Max Payne 3,9.0,Shooter,Y,2012,5,14
Great,Sniper Elite V2,8.0,Action,N,2012,5,14
Amazing,Diablo III,9.5,"Action, RPG",Y,2012,5,14
Good,Analogue: A Hate Story,7.0,Other,N,2012,5,11
Amazing,Starhawk,9.0,Shooter,Y,2012,5,7
Okay,Datura,6.0,"Other, Adventure",N,2012,5,7
Mediocre,A Valley Without Wind,5.5,Adventure,N,2012,5,4
Good,Awesomenauts,7.0,Shooter,N,2012,5,1
Good,Ski Safari,7.0,Sports,N,2012,5,1
Mediocre,Fable Heroes,5.0,Action,N,2012,4,30
Amazing,Botanicula,9.0,Adventure,Y,2012,4,26
Amazing,Sword & Sworcery EP,9.0,Adventure,Y,2012,4,24
Mediocre,Babel Rising,5.0,Strategy,N,2012,6,22
Great,Quantum Conundrum,8.0,Puzzle,N,2012,6,21
Mediocre,LEGO Batman 2: DC Super Heroes,5.5,"Action, Adventure",N,2012,6,21
Mediocre,Krater,5.0,RPG,N,2012,6,20
Great,Ratchet & Clank Collection,8.5,"Action, Compilation",N,2012,6,19
Amazing,Sid Meier's Civilization V: Gods & Kings,9.0,Strategy,Y,2012,6,19
Awful,Steel Battalion: Heavy Armor,3.0,"Action, Simulation",N,2012,6,19
Amazing,Pokemon Conquest,9.0,"Strategy, RPG",Y,2012,6,15
Mediocre,Lollipop Chainsaw,5.0,Action,N,2012,6,14
Good,Sins of a Solar Empire: Rebellion,7.5,Strategy,N,2012,6,13
Good,Warlock: Master of the Arcane,7.5,Strategy,N,2012,6,12
Mediocre,Inversion,5.5,Shooter,N,2012,6,5
Great,The Walking Dead: The Game -- Episode 2: Starved For Help,8.5,Adventure,Y,2012,6,27
Good,Jeremy McGrath's Offroad,7.5,Racing,N,2012,6,27
Good,The Amazing Spider-Man,7.0,Action,N,2012,6,26
Great,Spec Ops: The Line,8.0,Shooter,N,2012,6,26
Great,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,8.0,RPG,N,2012,6,25
Great,Escape Goat,8.0,Platformer,N,2012,6,25
Great,Magic: The Gathering -- Duels of the Planeswalkers 2013,8.5,"Card, Battle",Y,2012,6,25
Great,Virtua Fighter 5 Final Showdown,8.5,Fighting,N,2012,6,25
Good,Heroes of Ruin,7.0,Adventure,N,2012,6,25
Good,Tiny & Big: Grandpa's Leftovers,7.5,Action,N,2012,6,22
Great,ORC: Vengeance,8.0,RPG,N,2012,8,7
Great,New Super Mario Bros. 2,8.5,Platformer,N,2012,8,3
Okay,MANOS: The Hands of Fate,6.0,Platformer,N,2012,8,3
Mediocre,The Expendables 2 Videogame,5.5,Shooter,N,2012,8,3
Good,A Virus Named Tom,7.0,"Puzzle, Action",N,2012,8,2
Great,Fieldrunners 2,8.5,Strategy,N,2012,7,30
Great,Deadlight,8.5,Action,N,2012,7,30
Mediocre,Foosball 2012,5.5,Board,N,2012,7,27
Mediocre,Malicious,5.5,Action,N,2012,7,27
Amazing,Orcs Must Die 2,9.0,Strategy,Y,2012,7,27
Great,Art Academy: Lessons for Everyone,8.0,Productivity,N,2012,7,25
Good,The Secret World,7.0,RPG,N,2012,7,25
Okay,"Freakyforms: Your Creations, Alive!",6.5,Productivity,N,2012,7,25
Great,Dyad,8.5,"Racing, Action",Y,2012,7,13
Great,NCAA Football 13,8.0,Sports,N,2012,7,6
Great,Endless Space,8.0,Strategy,N,2012,7,6
Mediocre,Anna,5.5,Adventure,N,2012,7,24
Great,Thomas Was Alone,8.0,Platformer,N,2012,7,24
Okay,Wreckateer,6.5,Action,N,2012,7,23
Good,Resonance,7.0,Adventure,N,2012,7,23
Amazing,Great Big War Game,9.5,Strategy,Y,2012,7,23
